time,fips,region,ownercode,firmage,Emp,EmpEnd,EarnBeg,EmpS,EmpTotal,FrmJbC
2016,19,Iowa,A05,2,145311.0,145989.0,9157.0,119508.0,184816.0,680.0
2016,19,Iowa,A05,3,130185.0,129944.0,9400.0,106227.0,166767.0,-242.0
2016,19,Iowa,A05,4,318210.0,318911.0,10559.0,269685.0,390475.0,701.0
2016,19,Iowa,A05,5,4495210.0,4479824.0,14900.0,3997460.0,5180216.0,-15387.0
2016,20,Kansas,A05,1,133792.0,147256.0,7506.0,102401.0,199384.0,13464.0
2016,20,Kansas,A05,2,138792.0,138663.0,9168.0,111079.0,181175.0,-129.0
2016,20,Kansas,A05,3,115886.0,116359.0,10069.0,94304.0,150334.0,473.0
2016,20,Kansas,A05,4,302629.0,300381.0,10541.0,247891.0,388308.0,-2246.0
2016,20,Kansas,A05,5,3821357.0,3811872.0,15031.0,3383459.0,4433031.0,-9485.0
2016,21,Kentucky,A05,1,168023.0,185311.0,8878.0,129412.0,254091.0,17287.0
2016,21,Kentucky,A05,2,181362.0,181751.0,9349.0,146726.0,235607.0,387.0
2016,21,Kentucky,A05,3,170534.0,171495.0,9899.0,139722.0,220176.0,961.0
2016,21,Kentucky,A05,4,411974.0,411410.0,11278.0,341380.0,523462.0,-565.0
2016,21,Kentucky,A05,5,5314522.0,5315536.0,14620.0,4637454.0,6364015.0,1014.0
2016,22,Louisiana,A05,1,200281.0,218535.0,10140.0,155736.0,296102.0,18253.0
2016,22,Louisiana,A05,2,242734.0,243108.0,10837.0,196840.0,315496.0,373.0
2016,22,Louisiana,A05,3,206730.0,206078.0,10599.0,168858.0,263660.0,-653.0
2016,22,Louisiana,A05,4,527049.0,524158.0,11610.0,440689.0,655155.0,-2890.0
2016,22,Louisiana,A05,5,5232184.0,5198930.0,15499.0,4569945.0,6154301.0,-33252.0
2016,23,Maine,A05,1,58868.0,65415.0,8592.0,46317.0,85285.0,6548.0
2016,23,Maine,A05,2,65119.0,65574.0,8937.0,52353.0,83765.0,456.0
2016,23,Maine,A05,3,55147.0,55607.0,9545.0,45105.0,70265.0,460.0
2016,23,Maine,A05,4,147423.0,147779.0,10085.0,123030.0,184052.0,355.0
2016,23,Maine,A05,5,1703072.0,1701302.0,14000.0,1515715.0,1960377.0,-1770.0
2016,24,Maryland,A05,1,229343.0,254253.0,11312.0,183656.0,329931.0,24911.0
2016,24,Maryland,A05,2,271104.0,273052.0,12070.0,222503.0,347518.0,1947.0
2016,24,Maryland,A05,3,279601.0,279961.0,13748.0,235062.0,343705.0,362.0
2016,24,Maryland,A05,4,663564.0,665068.0,14737.0,566086.0,803797.0,1505.0
2016,24,Maryland,A05,5,7116747.0,7120508.0,18462.0,6329696.0,8211586.0,3761.0
2016,25,Massachusetts,A05,1,350643.0,394811.0,12002.0,285779.0,499340.0,44168.0
2016,25,Massachusetts,A05,2,422620.0,424349.0,14038.0,351775.0,523870.0,1729.0
2016,25,Massachusetts,A05,3,367131.0,368390.0,15861.0,310339.0,448602.0,1260.0
2016,25,Massachusetts,A05,4,916434.0,920321.0,17669.0,790866.0,1098971.0,3887.0
2016,25,Massachusetts,A05,5,10181475.0,10183120.0,22769.0,9170836.0,11560411.0,1645.0
2016,26,Michigan,A05,1,410206.0,452332.0,9385.0,326349.0,592098.0,42126.0
2016,26,Michigan,A05,2,462619.0,466772.0,10155.0,376918.0,598061.0,4154.0
2016,26,Michigan,A05,3,454978.0,457383.0,11316.0,379259.0,577002.0,2406.0
2016,26,Michigan,A05,4,1149619.0,1148001.0,11570.0,963374.0,1424348.0,-1617.0
2016,26,Michigan,A05,5,12237995.0,12251017.0,17043.0,10924167.0,14111667.0,13022.0
2016,27,Minnesota,A05,1,245179.0,273026.0,9379.0,194114.0,354687.0,27848.0
2016,27,Minnesota,A05,2,275296.0,277732.0,9902.0,224030.0,354249.0,2436.0
2016,27,Minnesota,A05,3,254246.0,255923.0,11381.0,210967.0,321139.0,1677.0
2016,27,Minnesota,A05,4,686277.0,689248.0,12201.0,575596.0,852032.0,2972.0
2016,27,Minnesota,A05,5,8272864.0,8273443.0,18232.0,7378616.0,9507342.0,580.0
2016,28,Mississippi,A05,1,104681.0,115140.0,8439.0,79799.0,158093.0,10460.0
2016,28,Mississippi,A05,2,117519.0,118223.0,8614.0,93691.0,156702.0,705.0
2016,28,Mississippi,A05,3,101325.0,101349.0,9181.0,82034.0,131602.0,26.0
2016,28,Mississippi,A05,4,269220.0,270634.0,9578.0,221697.0,346332.0,1413.0
2016,28,Mississippi,A05,5,2958030.0,2950369.0,12495.0,2582493.0,3513933.0,-7661.0
2016,29,Missouri,A05,1,252268.0,278767.0,8266.0,196041.0,380768.0,26499.0
2016,29,Missouri,A05,2,295096.0,294163.0,9165.0,236642.0,388399.0,-932.0
2016,29,Missouri,A05,3,269323.0,269139.0,10538.0,218376.0,349919.0,-185.0
2016,29,Missouri,A05,4,619811.0,621923.0,10683.0,511071.0,792370.0,2112.0
2016,29,Missouri,A05,5,7921784.0,7893517.0,15737.0,6957943.0,9291368.0,-28269.0
2016,30,Montana,A05,1,53674.0,59611.0,7604.0,41124.0,80790.0,5938.0
2016,30,Montana,A05,2,59263.0,59439.0,8507.0,47388.0,77474.0,177.0
2016,30,Montana,A05,3,51345.0,51299.0,9630.0,41728.0,66191.0,-45.0
2016,30,Montana,A05,4,133653.0,133751.0,10147.0,110637.0,168985.0,98.0
2016,30,Montana,A05,5,1184152.0,1181908.0,13329.0,1033450.0,1398041.0,-2245.0
2016,31,Nebraska,A05,1,92030.0,102270.0,8603.0,73536.0,132995.0,10241.0
2016,31,Nebraska,A05,2,119270.0,119182.0,9147.0,99009.0,150478.0,-88.0
2016,31,Nebraska,A05,3,100110.0,100058.0,8759.0,83832.0,123948.0,-52.0
2016,31,Nebraska,A05,4,220909.0,221153.0,11110.0,187803.0,270994.0,242.0
2016,31,Nebraska,A05,5,2695944.0,2690204.0,14474.0,2395491.0,3115566.0,-5738.0
2016,32,Nevada,A05,1,181069.0,202096.0,11356.0,141913.0,274105.0,21024.0
2016,32,Nevada,A05,2,197978.0,198699.0,11313.0,160530.0,258204.0,721.0
2016,32,Nevada,A05,3,185998.0,187832.0,13166.0,155601.0,235190.0,1833.0
2016,32,Nevada,A05,4,458831.0,457542.0,12200.0,385868.0,573257.0,-1290.0
2016,32,Nevada,A05,5,3488670.0,3503033.0,15336.0,3082517.0,4111472.0,14364.0
2016,33,New Hampshire,A05,1,54066.0,59370.0,10168.0,41705.0,79462.0,5304.0
2016,33,New Hampshire,A05,2,62138.0,62516.0,10749.0,50272.0,80127.0,378.0
2016,33,New Hampshire,A05,3,61249.0,61880.0,12349.0,50816.0,77323.0,632.0
2016,33,New Hampshire,A05,4,154073.0,155104.0,12930.0,129923.0,191271.0,1031.0
2016,33,New Hampshire,A05,5,1915474.0,1916345.0,18078.0,1710282.0,2199136.0,872.0
2016,34,New Jersey,A05,1,416275.0,460337.0,10759.0,330334.0,612002.0,44061.0
2016,34,New Jersey,A05,2,508829.0,514339.0,11912.0,416844.0,663748.0,5512.0
2016,34,New Jersey,A05,3,479427.0,483054.0,12913.0,398980.0,608563.0,3627.0
2016,34,New Jersey,A05,4,1092723.0,1094845.0,13947.0,934113.0,1335490.0,2123.0
2016,34,New Jersey,A05,5,11001125.0,11002662.0,21389.0,9888075.0,12616512.0,1538.0
2016,35,New Mexico,A05,1,77040.0,83734.0,8064.0,60388.0,111990.0,6694.0
2016,35,New Mexico,A05,2,93478.0,93004.0,9832.0,75458.0,122303.0,-474.0
2016,35,New Mexico,A05,3,99198.0,98695.0,10763.0,82030.0,123692.0,-504.0
2016,35,New Mexico,A05,4,248446.0,248318.0,13017.0,210825.0,306275.0,-126.0
2016,35,New Mexico,A05,5,1990832.0,1987256.0,13566.0,1733259.0,2353950.0,-3577.0
2016,36,New York,A05,1,1029303.0,1155710.0,12264.0,823876.0,1528001.0,126407.0
2016,36,New York,A05,2,1279334.0,1287917.0,13634.0,1060009.0,1623615.0,8585.0
2016,36,New York,A05,3,1106836.0,1110368.0,14463.0,932882.0,1366669.0,3532.0
2016,36,New York,A05,4,2698153.0,2699063.0,16063.0,2321026.0,3254792.0,910.0
2016,36,New York,A05,5,24996967.0,24953097.0,23222.0,22384954.0,28722912.0,-43870.0
2016,37,North Carolina,A05,1,415951.0,462445.0,9441.0,330931.0,640370.0,46494.0
2016,37,North Carolina,A05,2,463211.0,467095.0,10343.0,376931.0,641182.0,3884.0
2016,37,North Carolina,A05,3,455333.0,457026.0,10928.0,374073.0,622452.0,1691.0
2016,37,North Carolina,A05,4,1050289.0,1054714.0,11769.0,884942.0,1401940.0,4426.0
2016,37,North Carolina,A05,5,11834385.0,11850496.0,15857.0,10469349.0,14132503.0,16112.0
2016,38,North Dakota,A05,1,42160.0,45546.0,10214.0,31625.0,64176.0,3385.0
2016,38,North Dakota,A05,2,59167.0,58225.0,11847.0,45607.0,79465.0,-940.0
2016,38,North Dakota,A05,3,54440.0,53269.0,14271.0,43151.0,70093.0,-1169.0
2016,38,North Dakota,A05,4,114614.0,113327.0,14051.0,94600.0,143700.0,-1288.0
2016,38,North Dakota,A05,5,1118142.0,1107850.0,15962.0,977950.0,1306744.0,-10291.0
2016,39,Ohio,A05,1,429495.0,474357.0,9385.0,335965.0,636146.0,44863.0
2016,39,Ohio,A05,2,530319.0,533912.0,9673.0,428366.0,694992.0,3593.0
2016,39,Ohio,A05,3,477875.0,478228.0,10472.0,394133.0,605317.0,351.0
2016,39,Ohio,A05,4,1209761.0,1213146.0,11063.0,1010213.0,1521152.0,3385.0
2016,39,Ohio,A05,5,15746727.0,15730814.0,15835.0,14027293.0,18221530.0,-15912.0
2016,40,Oklahoma,A05,1,169527.0,186025.0,9931.0,130561.0,251807.0,16499.0
2016,40,Oklahoma,A05,2,201270.0,201132.0,11040.0,162729.0,260530.0,-137.0
2016,40,Oklahoma,A05,3,173744.0,172542.0,10491.0,141509.0,220920.0,-1203.0
2016,40,Oklahoma,A05,4,396986.0,394109.0,11245.0,329526.0,494498.0,-2878.0
2016,40,Oklahoma,A05,5,4074663.0,4048900.0,14623.0,3564970.0,4780222.0,-25762.0
2016,41,Oregon,A05,1,201419.0,229315.0,8922.0,155592.0,314295.0,27897.0
2016,41,Oregon,A05,2,217357.0,223355.0,10125.0,175373.0,291914.0,6000.0
2016,41,Oregon,A05,3,214387.0,215407.0,10660.0,174548.0,279829.0,1019.0
2016,41,Oregon,A05,4,532485.0,536218.0,11735.0,447477.0,668589.0,3734.0
2016,41,Oregon,A05,5,5039573.0,5051331.0,16764.0,4461862.0,5898384.0,11759.0
2016,42,Pennsylvania,A05,1,511977.0,570178.0,9863.0,413417.0,735631.0,58199.0
2016,42,Pennsylvania,A05,2,625953.0,626827.0,10787.0,519155.0,786365.0,874.0
2016,42,Pennsylvania,A05,3,528895.0,531060.0,11499.0,445216.0,656894.0,2166.0
2016,42,Pennsylvania,A05,4,1351304.0,1353799.0,12545.0,1149464.0,1655534.0,2496.0
2016,42,Pennsylvania,A05,5,17198282.0,17180127.0,17461.0,15488709.0,19567448.0,-18155.0
2016,44,Rhode Island,A05,1,45549.0,49941.0,9025.0,36029.0,65549.0,4392.0
2016,44,Rhode Island,A05,2,50947.0,50972.0,9372.0,41590.0,64160.0,25.0
2016,44,Rhode Island,A05,3,46155.0,46477.0,10082.0,38791.0,57289.0,324.0
2016,44,Rhode Island,A05,4,105557.0,106116.0,11994.0,89526.0,129122.0,558.0
2016,44,Rhode Island,A05,5,1410585.0,1406699.0,16306.0,1266656.0,1605276.0,-3885.0
2016,45,South Carolina,A05,1,209542.0,234172.0,8733.0,163383.0,312698.0,24630.0
2016,45,South Carolina,A05,2,223264.0,224956.0,8946.0,177257.0,295911.0,1691.0
2016,45,South Carolina,A05,3,210153.0,211539.0,10491.0,172538.0,267773.0,1386.0
2016,45,South Carolina,A05,4,553443.0,559058.0,11356.0,456155.0,711798.0,5615.0
2016,45,South Carolina,A05,5,5382506.0,5393212.0,14086.0,4695057.0,6401635.0,10707.0
2016,46,South Dakota,A05,1,37339.0,41125.0,7521.0,28462.0,56212.0,3786.0
2016,46,South Dakota,A05,2,50084.0,50600.0,9016.0,40398.0,65434.0,517.0
2016,46,South Dakota,A05,3,38531.0,38182.0,9216.0,31589.0,48846.0,-350.0
2016,46,South Dakota,A05,4,105873.0,105697.0,9637.0,87906.0,132996.0,-176.0
2016,46,South Dakota,A05,5,1156008.0,1154022.0,13828.0,1025838.0,1340276.0,-1988.0
2016,47,Tennessee,A05,1,258269.0,288485.0,10080.0,199880.0,389297.0,30215.0
2016,47,Tennessee,A05,2,327373.0,330298.0,10169.0,258847.0,442363.0,2925.0
2016,47,Tennessee,A05,3,275750.0,277688.0,11343.0,223773.0,360721.0,1939.0
2016,47,Tennessee,A05,4,671449.0,674322.0,11999.0,556577.0,851651.0,2873.0
2016,47,Tennessee,A05,5,8351961.0,8359111.0,15898.0,7293539.0,9983558.0,7150.0
2016,48,Texas,A05,1,1445849.0,1598796.0,11428.0,1130544.0,2138413.0,152946.0
2016,48,Texas,A05,2,1650151.0,1654944.0,12612.0,1332609.0,2144110.0,4795.0
2016,48,Texas,A05,3,1596275.0,1596594.0,13423.0,1316142.0,2017979.0,320.0
2016,48,Texas,A05,4,3709515.0,3707095.0,14195.0,3110649.0,4604309.0,-2419.0
2016,48,Texas,A05,5,31369156.0,31323959.0,18867.0,27530412.0,36878310.0,-45197.0
2016,49,Utah,A05,1,173750.0,191638.0,10005.0,135904.0,253010.0,17889.0
2016,49,Utah,A05,2,206540.0,209642.0,10613.0,166493.0,268781.0,3102.0
2016,49,Utah,A05,3,193918.0,195545.0,11449.0,160152.0,244868.0,1628.0
2016,49,Utah,A05,4,477675.0,481022.0,11345.0,397405.0,600665.0,3346.0
2016,49,Utah,A05,5,3591107.0,3600309.0,15360.0,3143063.0,4243942.0,9200.0
2016,50,Vermont,A05,1,26282.0,28544.0,8901.0,20606.0,37029.0,2261.0
2016,50,Vermont,A05,2,32974.0,33106.0,9105.0,26806.0,41609.0,132.0
2016,50,Vermont,A05,3,32498.0,32633.0,10493.0,26970.0,40337.0,137.0
2016,50,Vermont,A05,4,86720.0,86981.0,12297.0,74044.0,104507.0,261.0
2016,50,Vermont,A05,5,842005.0,840426.0,14369.0,746561.0,971213.0,-1579.0
2016,51,Virginia,A05,1,367319.0,410700.0,10121.0,292249.0,535528.0,43382.0
2016,51,Virginia,A05,2,427108.0,429285.0,11560.0,349517.0,545238.0,2176.0
2016,51,Virginia,A05,3,405202.0,406975.0,14168.0,339666.0,502947.0,1774.0
2016,51,Virginia,A05,4,961796.0,965922.0,14673.0,819095.0,1172541.0,4126.0
2016,51,Virginia,A05,5,10195642.0,10183158.0,18175.0,9057742.0,11765906.0,-12483.0
2016,53,Washington,A05,1,349673.0,386051.0,10265.0,264220.0,541669.0,36379.0
2016,53,Washington,A05,2,376607.0,374160.0,12059.0,296405.0,502872.0,-2445.0
2016,53,Washington,A05,3,343233.0,341750.0,12544.0,273676.0,454228.0,-1485.0
2016,53,Washington,A05,4,879550.0,875964.0,14573.0,723022.0,1120739.0,-3586.0
2016,53,Washington,A05,5,8659609.0,8699616.0,20952.0,7670621.0,10195507.0,40008.0
2016,54,West Virginia,A05,1,58229.0,62994.0,9013.0,45810.0,83184.0,4766.0
2016,54,West Virginia,A05,2,59468.0,59700.0,11048.0,48872.0,75462.0,232.0
2016,54,West Virginia,A05,3,52580.0,52157.0,10076.0,43360.0,71200.0,-425.0
2016,54,West Virginia,A05,4,150867.0,149798.0,11709.0,127305.0,183812.0,-1069.0
2016,54,West Virginia,A05,5,1871771.0,1860340.0,13393.0,1655995.0,2168238.0,-11432.0
2016,55,Wisconsin,A05,1,243548.0,268897.0,8199.0,194789.0,346804.0,25349.0
2016,55,Wisconsin,A05,2,266990.0,267233.0,8489.0,218884.0,336372.0,244.0
2016,55,Wisconsin,A05,3,244802.0,245639.0,9021.0,202965.0,307698.0,838.0
2016,55,Wisconsin,A05,4,685162.0,686808.0,11249.0,577412.0,846461.0,1646.0
2016,55,Wisconsin,A05,5,8341547.0,8334658.0,15571.0,7468303.0,9566018.0,-6891.0
2016,56,Wyoming,A05,1,32807.0,35414.0,9307.0,24665.0,49108.0,2607.0
2016,56,Wyoming,A05,2,33134.0,32699.0,10384.0,25935.0,43747.0,-436.0
2016,56,Wyoming,A05,3,32410.0,31707.0,10967.0,25766.0,41548.0,-702.0
2016,56,Wyoming,A05,4,86733.0,85475.0,12545.0,71150.0,108535.0,-1259.0
2016,56,Wyoming,A05,5,641445.0,632429.0,14513.0,545680.0,769102.0,-9016.0
2017,01,Alabama,A05,1,166629.0,185320.0,8295.0,128933.0,248065.0,18691.0
2017,01,Alabama,A05,2,193413.0,194702.0,9012.0,154190.0,255519.0,1287.0
2017,01,Alabama,A05,3,188226.0,189073.0,10100.0,152286.0,244294.0,845.0
2017,01,Alabama,A05,4,468265.0,468709.0,10822.0,387374.0,595195.0,445.0
2017,01,Alabama,A05,5,5265875.0,5265560.0,14315.0,4628785.0,6198584.0,-315.0
2017,04,Arizona,A05,1,307884.0,340282.0,10163.0,240505.0,457091.0,32398.0
2017,04,Arizona,A05,2,357501.0,362967.0,11225.0,290148.0,467604.0,5467.0
2017,04,Arizona,A05,3,318206.0,319576.0,11701.0,260749.0,408063.0,1370.0
2017,04,Arizona,A05,4,813293.0,819546.0,12707.0,682843.0,1011044.0,6252.0
2017,04,Arizona,A05,5,7598294.0,7622361.0,16613.0,6678586.0,8931113.0,24067.0
2017,05,Arkansas,A05,1,114561.0,128237.0,8614.0,88791.0,173015.0,13677.0
2017,05,Arkansas,A05,2,136389.0,135598.0,9640.0,109082.0,177850.0,-790.0
2017,05,Arkansas,A05,3,131231.0,130901.0,9780.0,107369.0,166655.0,-332.0
2017,05,Arkansas,A05,4,326964.0,326510.0,9780.0,268217.0,417205.0,-451.0
2017,05,Arkansas,A05,5,3302240.0,3298559.0,14620.0,2903126.0,3879765.0,-3681.0
2017,06,California,A05,1,2502100.0,2778507.0,11696.0,2002685.0,3728673.0,276407.0
2017,06,California,A05,2,2774838.0,2788194.0,12867.0,2290077.0,3580406.0,13355.0
2017,06,California,A05,3,2773862.0,2772955.0,16850.0,2329371.0,3479849.0,-907.0
2017,06,California,A05,4,5487727.0,5489107.0,17539.0,4719296.0,6677329.0,1380.0
2017,06,California,A05,5,44483538.0,44515812.0,21860.0,39602299.0,51888927.0,32275.0
2017,08,Colorado,A05,1,325562.0,366261.0,11722.0,256476.0,483441.0,40699.0
2017,08,Colorado,A05,2,390780.0,394651.0,12205.0,314250.0,508964.0,3871.0
2017,08,Colorado,A05,3,358955.0,360471.0,13628.0,292459.0,458031.0,1517.0
2017,08,Colorado,A05,4,772572.0,775639.0,14270.0,641051.0,967643.0,3067.0
2017,08,Colorado,A05,5,6924239.0,6932046.0,18038.0,6026564.0,8206074.0,7807.0
2017,09,Connecticut,A05,1,150741.0,165767.0,11903.0,121592.0,213960.0,15024.0
2017,09,Connecticut,A05,2,174926.0,174654.0,12726.0,143848.0,219477.0,-272.0
2017,09,Connecticut,A05,3,166311.0,165056.0,13476.0,139190.0,203622.0,-1255.0
2017,09,Connecticut,A05,4,383680.0,382033.0,16877.0,330428.0,456243.0,-1645.0
2017,09,Connecticut,A05,5,4886558.0,4893881.0,22507.0,4409552.0,5544933.0,7322.0
2017,10,Delaware,A05,1,40162.0,45184.0,9053.0,31082.0,61353.0,5024.0
2017,10,Delaware,A05,2,46866.0,46670.0,9830.0,38010.0,59856.0,-196.0
2017,10,Delaware,A05,3,42548.0,42771.0,10859.0,34733.0,54153.0,223.0
2017,10,Delaware,A05,4,95721.0,95909.0,11820.0,80181.0,118368.0,189.0
2017,10,Delaware,A05,5,1288879.0,1288965.0,17829.0,1144601.0,1495345.0,86.0
2017,11,District of Columbia,A05,1,53105.0,61848.0,14965.0,42575.0,78977.0,8743.0
2017,11,District of Columbia,A05,2,64494.0,64951.0,16155.0,52831.0,81069.0,456.0
2017,11,District of Columbia,A05,3,67958.0,69034.0,18302.0,57413.0,84038.0,1075.0
2017,11,District of Columbia,A05,4,160127.0,162474.0,20385.0,136837.0,195175.0,2346.0
2017,11,District of Columbia,A05,5,1748908.0,1748933.0,28747.0,1569206.0,1986884.0,25.0
2017,12,Florida,A05,1,1149167.0,1274024.0,10404.0,911137.0,1680682.0,124857.0
2017,12,Florida,A05,2,1432382.0,1428709.0,11106.0,1167470.0,1829948.0,-3671.0
2017,12,Florida,A05,3,1285395.0,1286308.0,11663.0,1068004.0,1609045.0,914.0
2017,12,Florida,A05,4,2759554.0,2763128.0,12492.0,2319680.0,3428691.0,3574.0
2017,12,Florida,A05,5,23030878.0,23075769.0,16012.0,20327810.0,26922786.0,44893.0
2017,13,Georgia,A05,1,459343.0,512735.0,10099.0,352203.0,705199.0,53393.0
2017,13,Georgia,A05,2,571570.0,571951.0,11281.0,454724.0,761357.0,382.0
2017,13,Georgia,A05,3,483822.0,484198.0,12285.0,395847.0,617223.0,376.0
2017,13,Georgia,A05,4,1284036.0,1281196.0,13216.0,1064728.0,1620902.0,-2840.0
2017,13,Georgia,A05,5,11957257.0,11977661.0,17665.0,10446947.0,14227125.0,20403.0
2017,15,Hawaii,A05,1,53585.0,61249.0,9856.0,42584.0,79300.0,7663.0
2017,15,Hawaii,A05,2,70874.0,71638.0,10219.0,58514.0,89472.0,763.0
2017,15,Hawaii,A05,3,52120.0,51501.0,11010.0,43130.0,63955.0,-619.0
2017,15,Hawaii,A05,4,141498.0,141211.0,12066.0,119931.0,171711.0,-286.0
2017,15,Hawaii,A05,5,1804680.0,1804728.0,15699.0,1616032.0,2060749.0,46.0
2017,16,Idaho,A05,1,90236.0,102239.0,8301.0,69712.0,136486.0,12002.0
2017,16,Idaho,A05,2,99075.0,99987.0,8699.0,79204.0,130562.0,913.0
2017,16,Idaho,A05,3,88676.0,89499.0,9361.0,72326.0,113960.0,822.0
2017,16,Idaho,A05,4,221984.0,222676.0,9849.0,182444.0,282413.0,693.0
2017,16,Idaho,A05,5,1848868.0,1854239.0,14369.0,1615744.0,2191744.0,5371.0
2017,17,Illinois,A05,1,499562.0,555231.0,11049.0,398703.0,728333.0,55671.0
2017,17,Illinois,A05,2,639758.0,643666.0,12028.0,524973.0,825619.0,3909.0
2017,17,Illinois,A05,3,639090.0,643013.0,13050.0,535033.0,802132.0,3922.0
2017,17,Illinois,A05,4,1511975.0,1513027.0,14501.0,1273935.0,1885273.0,1054.0
2017,17,Illinois,A05,5,17284176.0,17267348.0,19558.0,15441298.0,19982105.0,-16827.0
2017,18,Indiana,A05,1,244747.0,269201.0,9315.0,192085.0,359356.0,24455.0
2017,18,Indiana,A05,2,285803.0,288204.0,9649.0,228475.0,377344.0,2402.0
2017,18,Indiana,A05,3,271820.0,273250.0,10455.0,223260.0,348927.0,1431.0
2017,18,Indiana,A05,4,670101.0,672560.0,11764.0,560023.0,843259.0,2459.0
2017,18,Indiana,A05,5,9014481.0,9023872.0,15304.0,7897983.0,10710417.0,9389.0
2017,19,Iowa,A05,1,113018.0,124453.0,8362.0,89062.0,162839.0,11435.0
2017,19,Iowa,A05,2,142400.0,142128.0,9557.0,117415.0,178169.0,-272.0
2017,19,Iowa,A05,3,126726.0,126620.0,9553.0,104468.0,160597.0,-105.0
2017,19,Iowa,A05,4,318891.0,318649.0,10537.0,269372.0,391075.0,-244.0
2017,19,Iowa,A05,5,4500839.0,4498298.0,15327.0,4013283.0,5181903.0,-2542.0
2017,20,Kansas,A05,1,133089.0,144651.0,7910.0,103937.0,193484.0,11561.0
2017,20,Kansas,A05,2,131899.0,132601.0,9065.0,105102.0,173531.0,701.0
2017,20,Kansas,A05,3,127290.0,126987.0,9548.0,102239.0,166535.0,-304.0
2017,20,Kansas,A05,4,290030.0,289773.0,10851.0,241869.0,362463.0,-256.0
2017,20,Kansas,A05,5,3829919.0,3824987.0,15333.0,3388793.0,4455130.0,-4932.0
2017,21,Kentucky,A05,1,167310.0,184879.0,9066.0,128761.0,252512.0,17570.0
2017,21,Kentucky,A05,2,179035.0,179562.0,9887.0,145208.0,233811.0,527.0
2017,21,Kentucky,A05,3,168763.0,167950.0,9708.0,137270.0,216056.0,-813.0
2017,21,Kentucky,A05,4,398170.0,398437.0,11268.0,329801.0,507899.0,266.0
2017,21,Kentucky,A05,5,5401649.0,5392975.0,14993.0,4714501.0,6450071.0,-8672.0
2017,22,Louisiana,A05,1,177523.0,198512.0,9726.0,137405.0,268327.0,20986.0
2017,22,Louisiana,A05,2,228603.0,231700.0,11219.0,183579.0,303077.0,3098.0
2017,22,Louisiana,A05,3,233997.0,233751.0,11081.0,190882.0,300188.0,-245.0
2017,22,Louisiana,A05,4,491502.0,492805.0,11732.0,411159.0,615412.0,1303.0
2017,22,Louisiana,A05,5,5244350.0,5230335.0,15758.0,4579752.0,6193621.0,-14016.0
2017,23,Maine,A05,1,57776.0,63446.0,8386.0,44373.0,84468.0,5670.0
2017,23,Maine,A05,2,70890.0,71068.0,9215.0,57344.0,90001.0,179.0
2017,23,Maine,A05,3,57560.0,57898.0,9818.0,46734.0,73433.0,338.0
2017,23,Maine,A05,4,142007.0,142409.0,10462.0,118368.0,176861.0,402.0
2017,23,Maine,A05,5,1724509.0,1725342.0,14415.0,1537393.0,1983310.0,833.0
2017,24,Maryland,A05,1,216746.0,241569.0,12370.0,173181.0,313498.0,24822.0
2017,24,Maryland,A05,2,290951.0,293612.0,12898.0,241030.0,365254.0,2661.0
2017,24,Maryland,A05,3,263694.0,264921.0,13892.0,222020.0,324147.0,1227.0
2017,24,Maryland,A05,4,681656.0,682812.0,14721.0,582288.0,823271.0,1156.0
2017,24,Maryland,A05,5,7199567.0,7190751.0,18922.0,6393395.0,8305932.0,-8817.0
2017,25,Massachusetts,A05,1,357794.0,402114.0,13120.0,293884.0,502615.0,44320.0
2017,25,Massachusetts,A05,2,422605.0,424707.0,14058.0,351123.0,528939.0,2101.0
2017,25,Massachusetts,A05,3,382672.0,384125.0,16249.0,322527.0,468839.0,1453.0
2017,25,Massachusetts,A05,4,930554.0,934284.0,18409.0,802325.0,1114245.0,3731.0
2017,25,Massachusetts,A05,5,10346425.0,10341029.0,23609.0,9310389.0,11745507.0,-5397.0
2017,26,Michigan,A05,1,399813.0,441787.0,9870.0,318050.0,577010.0,41973.0
2017,26,Michigan,A05,2,477349.0,479853.0,10180.0,387530.0,615959.0,2503.0
2017,26,Michigan,A05,3,450637.0,450581.0,11268.0,374039.0,566341.0,-57.0
2017,26,Michigan,A05,4,1133546.0,1135192.0,11833.0,949605.0,1412996.0,1645.0
2017,26,Michigan,A05,5,12431663.0,12432273.0,17542.0,11077971.0,14352983.0,610.0
2017,27,Minnesota,A05,1,242537.0,269693.0,10037.0,192878.0,349721.0,27156.0
2017,27,Minnesota,A05,2,299935.0,301990.0,9808.0,241855.0,388029.0,2055.0
2017,27,Minnesota,A05,3,257912.0,257001.0,11377.0,214094.0,319783.0,-910.0
2017,27,Minnesota,A05,4,667515.0,665070.0,12214.0,558327.0,823145.0,-2445.0
2017,27,Minnesota,A05,5,8415859.0,8412871.0,18924.0,7497100.0,9681619.0,-2988.0
2017,28,Mississippi,A05,1,98744.0,108964.0,7927.0,75577.0,149430.0,10220.0
2017,28,Mississippi,A05,2,124377.0,125099.0,9189.0,99310.0,165933.0,722.0
2017,28,Mississippi,A05,3,109210.0,108624.0,8640.0,87438.0,143486.0,-586.0
2017,28,Mississippi,A05,4,257746.0,257493.0,9573.0,211975.0,328724.0,-253.0
2017,28,Mississippi,A05,5,2978178.0,2973279.0,12652.0,2596721.0,3552106.0,-4899.0
